start	end	text
3426380	3428040	io lo dico una sola volta
3428040	3429020	giusto no?
3430180	3431520	per quante chiese ci sono in Italia?
3431740	3432360	qualche milione
3432360	3434660	per quante chiese ci sono
3434660	3435400	nel mondo
3435400	3436860	qualche decina di milioni
3436860	3438180	una sola frase
3438180	3439340	a livello di Italia
3439340	3440780	mi permette
3440780	3443260	di sapere
3443260	3445500	che
3445500	3447560	cento milioni di chiese
3447560	3448340	hanno la campana
3448340	3449980	quando voi ragionate
3449980	3451300	e sentite la campana
3451300	3452200	inconscientemente
3452200	3452780	cosa dite?
3453100	3454100	ah c'è una chiesa
3454100	3454740	da qualche parte
3454740	3456040	da dove esce questa nuova parte?
3456420	3457000	perché avete visto
3457000	3457840	abbastanza chiese
3457840	3458740	e anche se la chiesa
3458740	3459540	non l'avete mai vista
3459540	3460500	istantaneamente
3460500	3462100	una delle cento milioni
3462100	3462940	di istantazioni
3462940	3464060	di questo concetto
3464060	3465440	di questo fatto universale
3465440	3466200	che si chiama
3466200	3466880	conoscenza
3466880	3467760	è esattamente
3467760	3469140	quello che vi ragionano
3469140	3472420	quindi
3472420	3473180	noi
3473180	3473940	quando facciamo
3473940	3474820	gli IR model
3474820	3475720	noi definiamo
3475720	3476520	degli universali
3476520	3477200	come questi
3477200	3477760	o faremo
3477760	3478560	dei knowledge graphs
3478560	3479580	sugli E-type
3479580	3480660	che poi
3480660	3481160	quando andremo
3481160	3482100	nelle applicazioni
3482100	3483100	potremo istanziare
3483100	3483860	su tutte
3483860	3485960	le istanze
3485960	3486520	che noi
3486520	3489180	avremo scelto
3489180	3489920	ovviamente
3489920	3491120	è chiaro appunto
3491120	3492380	questo passo qua
3492380	3493140	è fondamentale
3493140	3493960	però non è che tu
3493960	3495240	il passo
3495240	3496120	delle logiche
3496120	3497200	delle logiche
3497200	3498060	del mondo
3498060	3500160	il passo
3500160	3500560	è il fatto
3500560	3500940	che tu
3500940	3501700	con una singola
3501700	3502380	stringa
3502380	3504100	dici un miliardo
3504100	3504640	di fatti
3504640	3506560	ovviamente
3506560	3507460	qual è il problema
3507460	3509060	che se tu vai
3509060	3511460	in India
3511460	3514380	dove le chiese
3514380	3515700	non hanno
3515700	3516900	la
3516900	3518460	la
3518460	3519900	la
3519900	3520460	la
3520460	3520560	la
3520560	3520720	la
3520720	3520800	la
3520800	3520900	la
3520900	3521480	la campana
3521480	3522760	lo vai a vedere
3522760	3523060	diciamo
3523060	3523420	non ha
3523420	3524060	la campana
3524060	3524360	diventa
3524360	3525060	inconsistente
3525060	3528100	perché tu
3528100	3528960	nella tua conoscenza
3528960	3529940	a priori
3529940	3531080	hai un certo
3531080	3531440	passo
3531440	3531700	prima
3531700	3532160	siamo andati
3532160	3532520	in India
3532520	3533280	e vai in India
3533280	3533740	però noi
3533740	3534860	siamo intelligenti
3534860	3536220	siamo bravini
3536220	3536820	e diciamo
3536820	3537460	ah cavolo
3537460	3538160	questo va
3538160	3538860	verso l'Italia
3538860	3539200	magari
3539200	3541400	non in tutti i posti
3541400	3541940	del mondo
3541940	3543000	le chiedono la
3543000	3543480	campana
3543480	3544720	che esattamente
3544720	3545240	dove si pianta
3545240	3545980	gli elenchi
3545980	3547060	perché
3547060	3547640	non è l'altra
3547640	3548120	eccezione
3548120	3552180	perché il problema
3552180	3553100	non è che
3553100	3554560	a parte
3554560	3555500	le definizioni
3555500	3555980	vuol dire
3555980	3556800	il fatto che
3556800	3558060	un uomo
3558060	3558820	un vecchio
3558820	3560200	non scusate
3560200	3561340	è un universale
3561340	3562420	non ci sono eccezioni
3562420	3563260	è una definizione
3563260	3565580	ma sul fatto
3565580	3565900	che
3565900	3566820	non tutte
3566820	3567640	le campane
3567640	3569180	non tutte
3569180	3569760	le chiese
3569760	3572140	hanno la torre
3572140	3574480	è vero
3574480	3575240	è vero
3575240	3575540	sì
3575540	3576080	è vero
3576080	3576320	no
3576320	3577160	è esattamente
3577160	3577940	la diversità
3577940	3578380	del mondo
3578380	3580040	ed è esattamente
3580040	3581220	quello dove noi
3581220	3582900	come umani
3582900	3583680	siamo estremamente
3583680	3584640	gravi
3584640	3585700	e dove esattamente
3585700	3586420	dove la gente
3586420	3587000	si pianta
3587000	3587620	perché se tu prendi
3587620	3588760	una specifica
3588760	3589820	scritta in questa maniera
3589820	3590760	e poi la porti in India
3590760	3591520	non funziona
3591520	3594520	ed è il motivo
3594520	3595420	per cui la gente
3595420	3595920	fa il linguaggio
3595920	3596720	specifico
3596720	3597540	ed è il motivo
3597540	3598520	per cui poi
3598520	3599320	quando la gente
3599320	3600520	fa il linguaggio
3600520	3601180	specifico
3601180	3601820	su applicazione
3601820	3602580	di alto valore
3602580	3603440	come gli estremi
3603440	3603960	e così via
3603960	3605340	usa la logica
3605340	3609500	perché tu
3609500	3610880	non vuoi
3610880	3612600	vuoi evitare
3612600	3613360	che i vetremi
3613360	3614160	ti scontri
3614160	3614760	e così via
3614760	3616420	perché tu
3616420	3616820	quando fai
3616820	3617500	queste affermazioni
3617500	3618440	universali
3618440	3619380	sugli itali
3619380	3620160	e le puoi
3620160	3620800	non puoi
3620800	3621380	non farle
3621380	3622160	praticamente
3622160	3622740	se le scrivi
3622740	3623460	ogni singola
3623460	3624400	cambia
3624400	3625180	un pinto del mondo
3625180	3625900	non puoi
3625900	3626800	non farle
3626800	3628420	ma quando le fai
3628420	3630020	poi devi garantirti
3630020	3631000	a runtime
3631000	3632200	che non ti creano
3632200	3632620	prove
3632620	3636340	come al solito
3636340	3636780	funziona
3636780	3637700	il 99%
3637700	3639240	delle volte
3639240	3639820	va bene
3639820	3641040	se è una google query
3641040	3641480	che tanto
3641480	3642180	se anche di volte
3642180	3642760	non lo sai
3642760	3644620	se funziona
3644620	3645380	il 99%
3645380	3645820	delle volte
3645820	3646540	non va bene
3646540	3648080	se tu stai definendo
3648080	3648400	il software
3648400	3649000	di un aereo
3649000	3653620	ok
3653620	3655240	notate bene
3655240	3656280	che fino a questo punto
3656280	3657800	io ho fatto
3657800	3659160	la mia semantica
3659160	3659740	intesa
3659740	3662160	è il modello
3662160	3662640	di prima
3662640	3663500	io ho fatto sempre
3663500	3664060	i tempi del mondo
3664060	3664420	arriviamo
3664420	3666260	perché language logic
3666260	3666760	perché qui
3666760	3668060	perché world logic
3668060	3668840	qui sono le logiche
3668840	3669560	che parla del mondo
3669560	3669980	nel world
3669980	3670640	del language logic
3670640	3671420	il mondo non c'è più
3671420	3672400	c'è solo linguaggio
3672400	3673480	ci siamo dimenticati
3673480	3674080	probabilmente
3674080	3674960	abbiamo qualche neurone
3674960	3675820	da qualche parte
3675820	3677380	che lavora
3677380	3678460	di più l'opera
3678460	3678960	di noi
3678960	3683040	una logica
3683040	3683840	di una
3683840	3685020	logic language
3685020	3686340	una logica
3686340	3687760	linguistica
3687760	3688680	non è quella
3688680	3691040	è una world logic
3691040	3693040	perché chiaramente
3693040	3693660	poi alla fine
3693660	3694640	anche se la nominiamo
3694640	3696140	abbiamo sempre
3696140	3696920	modelli intesi
3696920	3697720	da qualche parte
3697720	3699420	magari non è raggiungibile
3699420	3700540	ma ce l'abbiamo
3700540	3703320	dobbiamo
3703320	3704360	siamo in grado
3704360	3705340	di fare dei calcoli
3705340	3706220	esattamente come prima
3706220	3707300	siamo in grado
3707300	3708340	di fare delle deduzioni
3708340	3709480	esattamente come prima
3709480	3710580	questa è la logica
3710580	3711940	dei matematici
3711940	3714000	ora
3714000	3714580	questa
3714580	3715720	è la logica
3715720	3716520	quella delle tabelle
3716520	3717120	di verità
3717120	3718200	quella dei circuiti
3718200	3718960	quella dei matematici
3718960	3719700	quella di noi
3719700	3720300	e così via
3720300	3721500	giustamente
3721500	3722240	i matematici
3722240	3723060	come è diventato bravo
3723060	3723740	ha fatto questa
3723740	3724200	per ranzare
3724200	3725840	il mondo
3725840	3726820	dell'anitmetica
3726820	3727400	e quindi
3727400	3727820	avevano già
3727820	3728420	stato un sacco
3728420	3729140	di roba
3729140	3729900	noi che facciamo
3729900	3730360	AI
3730360	3730940	che facciamo
3730940	3731740	computer science
3731740	3732420	siamo inventati
3732420	3733060	database
3733060	3734720	le world logic
3734720	3735420	le abbiamo diventate
3735420	3736500	noi come informatici
3736500	3736980	perché noi
3736980	3737540	abbiamo bisogno
3737540	3738380	di modellare il mondo
3738380	3740020	chiaro?
3740980	3742040	qui a questo punto
3742040	3742740	arriviamo qui
3742740	3743520	riusiamo
3743520	3744960	tutti i risultati
3744960	3747280	della logica classica
3747280	3747840	ed è infatti
3747840	3748220	il motivo
3748220	3748880	non è un caso
3748880	3749660	che metà del corso
3749660	3750200	è su questa
3750200	3751540	ma la cosa importante
3751540	3752460	di tutta la prima fase
3752460	3753840	del corso
3753840	3754640	è quella di far vedere
3754640	3755860	come quei risultati
3755860	3757300	costruiti dai matematici
3757300	3758120	per i matematici
3758120	3759100	li possiamo dare noi
3759100	3760000	ma lo possiamo fare
3760000	3760440	alla misura
3760440	3761340	in cui noi capiamo
3761340	3764000	come puoi riamutare
3764000	3764860	i meccanismi
3764860	3766860	che loro hanno inventato
3766860	3767200	ma che
3767200	3767620	attivano
3767620	3769640	tutto come prima
3769640	3773920	cos'è una posizione atomica?
3774040	3776200	è una posizione atomica
3776200	3776980	è un valore
3776980	3778300	di giudizio e verità
3778300	3779120	su
3779120	3781580	su cilio
3781580	3782220	c'è una sezione
3782220	3782700	iniziale
3782700	3783440	non è sgraccia
3783440	3784180	è vero o falso?
3785460	3785800	quindi noi
3785800	3786540	abbiamo cercato il mondo
3786540	3787500	e prendiamo
3787500	3788600	tutta questa iscrizione
3788600	3789140	nel mondo
3789140	3790180	e a questo punto
3790180	3790560	prendiamo
3790560	3791200	tutta parte
3791200	3791800	di quel mondo
3791800	3792260	e diciamo
3792260	3793560	quel pezzo di mondo lì
3793560	3794660	quello che dico
3794660	3795400	di quel mondo lì
3795400	3796120	è vero o falso
3796120	3798340	è vero che
3798340	3798820	i matematici
3798820	3799440	hanno la segata
3799440	3800440	è vero che
3800440	3801180	la terra è piatta
3801180	3802280	è vero che
3802280	3803620	la terra è piatta
3803620	3804100	però poi
3804100	3805520	la terra è piatta
3805520	3806400	è vero o falso
3806400	3806940	e poi decidi
3806940	3810780	e poi la compone
3810780	3811580	perché a questo punto
3811580	3812020	dici
3812020	3813920	è vero
3813920	3815020	che la terra è piatta
3815020	3815940	o non è piatta
3815940	3817460	e questo
3817460	3818360	probabilmente ci sta
3818360	3819860	a ho notato
3819860	3821020	uno dei due è vero
3821020	3823000	è vero
3823000	3823900	che la terra è piatta
3823900	3824840	e che non è piatta
3824840	3825080	beh
3825080	3826400	questo è a è notato
3826400	3827620	probabilmente non è vero
3827620	3829640	è vero
3829640	3831840	che se piovi
3831840	3832380	o esco
3832380	3832720	beh
3832720	3834340	per me
3834340	3835100	è vero
3835100	3836220	per altri no
3836220	3838960	ma state vede che
3838960	3840100	mi sto mettendo
3840100	3841060	piatta e piatta
3841060	3842040	ma in realtà
3842040	3843480	stiamo semplicemente
3843480	3845380	lavorando
3845380	3846260	sul vero e falso
3846260	3847720	quindi quali le infezioni
3847720	3848780	quando siamo arrivati qui
3848780	3852720	una logica del mondo
3852720	3854320	ti permette di ragionare
3854320	3857060	e farò l'esempio
3857060	3858380	su ciò che noi non sappiamo
3858380	3861380	perché quando io dico
3861380	3866380	regolamento nuovo
3866380	3867480	che non c'è
3867480	3869600	quando io dico
3869600	3874420	sono a casa
3874420	3878440	o esco
3878440	3880520	no è a casa
3880520	3881540	perché io non so
3881540	3883820	o è uscito
3883820	3886720	questo
3886720	3890220	signori particolare
3890220	3891720	che è la logica
3891720	3892280	di istituzione
3892280	3893000	è il modo
3893000	3894000	con cui
3894000	3894780	noi definiamo
3894780	3895400	che lo è uscito
3895400	3897040	ci stiamo dando
3897040	3897780	delle altre metri
3897780	3900400	come vedremo
3900400	3901520	quando noi andremo
3901520	3903560	a usare
3903560	3904840	la disyunzione
3904840	3906340	che è l'elemento
3906340	3907700	che poi porterà
3907700	3908520	l'implicazione
3908520	3909120	vedremo che
3909120	3909940	sono l'equivalenza
3909940	3911760	di fatto ci stiamo dando
3911760	3912680	la possibilità
3912680	3913940	di ragionare
3913940	3915360	per esempio
3915360	3917020	faccio un esempio
3917020	3920920	sicuramente
3920920	3921840	dal fatto che
3921840	3923740	se la persona è a casa
3923740	3925480	o è uscita
3925480	3926000	non so dire
3926000	3944600	sicuramente
3944600	3945560	da quella roba lì
3945560	3946800	io non so
3946800	3947440	se è a casa
3947440	3947940	in ufficio
3947940	3948480	però se lo so
3948480	3948940	sicuramente
3948940	3949460	che non è più
3949460	3950000	che la tese
3950000	3955380	e c'è un'icrita di office
3955380	3957160	so che non è
3957160	3957960	giocare a tennis
3957960	3960060	so che non è uscita
3960060	3962440	so che non è in treno
3962440	3963300	e così via
3963300	3965840	quindi
3965840	3966780	quello che voglio dire
3966780	3968560	la conoscenza parziale
3968560	3969180	è nel nostro
3969180	3971060	stato normale
3971060	3973100	di vita
3973100	3974160	e di ragionamento
3974160	3975380	la logica
3975380	3977460	e le logiche
3977460	3978680	le logiche
3978680	3979460	ci sono le tangi
3979460	3980060	e le notizie
3980060	3980680	ed è esattamente
3980680	3981520	come ho detto qua
3981520	3983900	queste proposizioni
3983900	3984760	e dovremmo imparare
3984760	3985260	a scrivere
3985260	3986380	comunque non in questo corso
3986380	3986900	ma sicuramente
3986900	3988100	quando fate meglio di formare
3988100	3988920	quindi vorrei fare la moda
3988920	3989540	e c'è chi lo fare
3989540	3990380	in maniera resistiva
3990380	3991740	le logiche
3991740	3993040	e le proposizioni
3993040	3994080	ti permettono di definire
3994080	3994760	specificamente
3994760	3995840	che cosa è il nostro
3995840	3996720	cosa è il nostro
3996720	3997800	e cosa non è il nostro
3997800	4000540	del tuo modello inteso
4000540	4004540	qui
4004540	4006000	e ovviamente
4006000	4008500	chiaramente
4008500	4011540	è il punto possibile
4011540	4012440	quando abbiamo una sezione
4012440	4013940	che è una città
4013940	4014940	posso scriverlo
4014940	4016220	dentro l'attività
4016220	4016920	potremmo dire
4016920	4017860	lo chiamo così
4017860	4019720	tanto lo chiamo
4019720	4020800	oppure lo chiamo A
4020800	4022600	però io
4022600	4024340	nella mia semantica intesa
4024340	4025060	per notare bene
4025060	4025780	a questo punto
4025780	4027400	la semantica intesa
4027400	4028560	non è più il modello
4028560	4030060	è il fatto che
4030060	4031460	che city 30
4031460	4032320	è vera
4032320	4033160	o è falsa
4033160	4033940	è un giagno
4033940	4035640	sul fatto di vero
4035640	4036680	e notate bene
4036680	4038320	che io posso scrivere
4038320	4039480	posso dare
4039480	4040820	una qualunque stringa
4040820	4042160	posso chiamarla city 30
4042160	4042840	ma ha solamente
4042840	4043700	valore per mettere
4043700	4044480	di notare questo
4044480	4045400	posso chiamarlo A e B
4045400	4046160	e infatti
4046160	4046680	quando noi faremo
4046680	4047260	esercitazione
4047260	4048460	sono tutti A, B, C, D
4048460	4051000	però quando faremo
4051000	4052140	in forma to forma
4052140	4053760	da come mettere
4053760	4054800	una word logic
4054800	4057480	in language logic
4057480	4059760	il processo di decodifica
4059760	4060880	sarà importantissimo
4060880	4061740	perché se voi sbagliate
4061740	4062400	la decodifica
4062400	4063600	l'esercizio è sbagliato
4063600	4064520	e sicuramente
4064520	4065500	di in forma to forma
4065500	4066520	e di compitire
4066520	4067560	un'esercizio è una tre o quattro
4067560	4068620	e una volta
4068620	4069520	capito il meccanismo
4069520	4071260	devi essere smart
4071260	4072020	a fare gli autoritmi
4072020	4072760	di ragionamento
4072760	4074100	ma poi tu hai difficoltà
4074100	4074880	a fare il processo
4074880	4076520	di codifica
4076520	4077420	e decodifica
4077420	4081980	notate bene
4081980	4082600	che c'è anche
4082600	4083340	io city 30
4083340	4084420	posso scrivere anche così
4084420	4086280	e in effetti
4086280	4087280	ci sono delle logiche
4087280	4087860	che ti permettono
4087860	4089020	di mantenere questa struttura
4089020	4090300	infatti
4090300	4090800	queste sono logiche
4090800	4091520	molto espressive
4091520	4091860	infatti
4091860	4092780	la prima logica
4092780	4093660	metteremo
4093660	4094580	e faremo
4094580	4095180	che si chiama
4095180	4095600	l'op
4095600	4097700	scriveremo
4097700	4098700	scriveremo
4103260	4104440	city 30
4104440	4104940	come anno
4104940	4105460	a seconda
4105460	4105940	ci lasceremo
4105940	4106500	la possibilità
4106500	4106900	di guardare
4106900	4107320	la struttura
4107320	4107500	che si chiama
4107500	4107780	la logica
4107780	4108120	del primo
4108120	4119160	quindi
4119160	4119960	proposizioni
4119960	4121320	sono giudizi
4121320	4121340	sono giudizi
4121340	4121900	di valori
4121900	4123920	delle azzezioni
4123920	4124480	errore
4124480	4125520	che metà posto
4125520	4126720	gli specifici
4126720	4127420	giudizi
4127420	4128540	sono la scelta
4128540	4129280	del tuo designer
4129280	4130140	se tu te lo scelti
4130140	4130780	puoi chiamare
4130780	4131420	quello che vuoi
4131420	4131760	però
4131760	4132840	cioè
4132840	4134080	se city 30
4134080	4134620	lo chiami A
4134620	4135280	in un posto
4135280	4136280	devi sempre chiamarlo A
4136280	4137400	non è che lo puoi chiamare B
4137400	4137900	c'è un problema
4137900	4138640	di consistenza
4138640	4142840	queste qua
4142840	4143120	dove
4143120	4144740	le posizioni
4144740	4145360	sono fatte
4145360	4145800	si chiama
4145800	4147000	l'odine delle posizioni
4147000	4147680	o proposizioni
4147680	4148080	logiche
4148080	4148900	si chiamano
4148900	4149600	l'odine delle posizioni
4149600	4151920	il punto fondamentale
4151920	4153060	che ho cercato di dire
4153060	4155300	e abbiamo quasi finito
4155300	4155560	è che
4155560	4156320	nelle logiche
4156320	4157100	linguistiche
4157100	4157820	quando io faccio
4157820	4158580	questa roba qui
4158580	4159660	la realtà non c'è più
4159660	4160760	quello che importa
4160760	4161120	è solamente
4161120	4161560	la struttura
4161560	4161980	linguistica
4161980	4162720	della formazione
4162720	4164460	ed è chi di voi
4164460	4165000	ha fatto
4165000	4166900	vari calcoli
4166900	4169900	sa benissimo
4169900	4170520	che così è
4170520	4175360	se vogliamo fare
4175360	4175840	il modello
4175840	4176460	vogliamo fare
4176460	4177020	il modello
4177020	4178040	per il formaggio
4178040	4179900	dappertilivi
4179900	4180580	negli AI
4180580	4181480	questo passo
4181480	4181840	è che
4181840	4182640	la fondamentale
4182640	4185120	è di evitare
4185120	4186580	il risultato
4186580	4188640	e questa è una forma
4188640	4189460	di ragionamento
4189460	4192220	qui stiamo usando
4192220	4192680	il ciclo
4192680	4193580	dell'odine
4193580	4195080	quindi abbiamo
4195080	4195480	una
4195480	4196820	sicuriamo che noi
4196820	4197060	abbiamo
4197060	4197360	il nostro
4197360	4197660	maggiore
4197660	4198400	di riferimento
4198400	4199200	dove c'è
4199200	4200540	che supponiamo
4200540	4200900	questo
4200900	4202040	nella nostra sintassi
4202040	4202380	vuol dire
4202380	4203060	che la persona
4203060	4204000	una è una persona
4204000	4204820	che la persona
4204820	4206720	è una città
4206720	4207660	che la persona
4207660	4208540	vive in Trento
4208540	4209840	e poi
4209840	4210240	abbiamo
4210240	4211260	questo universale
4211260	4211660	che ho detto
4211660	4212280	gli universali
4212280	4212660	sono le cose
4212660	4213760	più importanti
4213760	4214580	sono esattamente
4214580	4215340	quelle che ci permettono
4215340	4215940	di salvare
4215940	4217240	miliardi di informazioni
4217240	4217820	che dice
4217820	4218680	che qualunque
4218680	4219160	xy
4219160	4220660	se x vive in y
4220660	4221800	allora
4221800	4222600	o studia
4222600	4223260	o lavora
4223260	4223980	in quella città
4223980	4225340	ma questa
4225340	4226020	affermazione qua
4226020	4226820	cos'è che vuol dire
4226820	4228780	se c'è qualunque
4228780	4229140	x
4229140	4230440	ma nel mio modello
4230440	4231660	nel mio modello
4231660	4232740	c'è solamente
4232740	4233520	persona 1
4233520	4235300	quindi
4235300	4236020	questo modello
4236020	4236860	se avessi avuto
4236860	4237760	100 persone
4237760	4238600	diventava 100
4238600	4239160	affermazioni
4239160	4239880	avendone 1
4239880	4240680	non sono affermazioni
4240680	4241480	quindi diventa
4241480	4244000	la persona 1
4244000	4244400	a 30
4244400	4244720	studia
4244720	4245420	persona 1
4245420	4245820	a 30
4245820	4247360	a questo punto
4247360	4247960	se io
4247960	4249260	qualcuno mi ha detto
4249260	4250420	che persona 1
4250420	4251000	era 30
4251000	4251880	io
4251880	4252900	so che
4252900	4254200	o studia
4254200	4255020	o lavora
4255020	4255540	ma non so
4255540	4255760	quale
4255760	4256040	vedi
4256040	4258800	chiaramente
4258800	4260180	nel mondo reale
4260180	4261120	dovete pensare
4261120	4261420	ad avere
4261420	4261940	qualche
4261940	4263260	centinaia
4263260	4263420	di
4263420	4264340	qualche migliaia
4264340	4265200	o decina di migliaia
4265200	4266040	di pensazioni
4266040	4267040	e qualche
4267040	4268260	decina di milioni
4268260	4269420	sono centinaia di milioni
4269420	4270480	di questi
4270480	4272800	è chiaro?
4273040	4273600	col problema
4273600	4274740	di garantirti
4274740	4275500	la correttezza
4275500	4276820	col problema
4276820	4277720	che queste affermazioni
4277720	4278180	evolvono
4278180	4278600	perché io
4278600	4279580	vivivo a 30 oggi
4279580	4280200	domani no
4280200	4285080	e infatti
4285080	4285660	quando arrivi a fare
4285660	4286020	questa roba
4286020	4286180	qui
4286180	4287140	poi sono gli algoritmi
4287140	4288140	sono tutti gli algoritmi
4288140	4289000	incrementali
4289000	4289680	per fare
4289680	4290020	le valiazioni
4290020	4290740	incrementali
4290740	4291180	perché poi
4291180	4291780	chiaramente
4291780	4292520	come vedremo
4292520	4294480	se tu ti permetti
4294480	4295020	la or
4295020	4295500	vedremo
4295500	4296000	l'esponenza
4296000	4297120	diventa
4297120	4298420	nel più completo
4298420	4299400	quindi tu fai
4299400	4299900	un calco
4299900	4300560	nel più completo
4300560	4301260	su 100 milioni
4301260	4301700	di 9
4301700	4302620	e allora
4302620	4303740	come fai a farlo
4303740	4304180	e così via
4304180	4304760	poi diventa
4304760	4305460	il nostro problema
4305460	4306700	informatico
4306700	4307340	allora magari dice
4307340	4307880	magari faccio
4307880	4308740	un modello più piccolo
4308740	4309820	mentre meno
4309820	4310360	ho il possibile
4310360	4311000	che posso
4311000	4312000	e riesco a fare
4312000	4312860	un vero
4312860	4313640	polinomiale
4313640	4314340	e così via
4314340	4315240	questa è la ricerca
4315240	4315800	che è lì
4315800	4316680	ma l'importante
4316680	4317280	è capire
4317280	4318100	le scelte
4318100	4318700	rappresentazioni
4318700	4319560	che stiamo facendo
4319560	4324840	la cosa importante
4324840	4325340	che è ovvia
4325340	4325820	lo sapete
4325820	4326300	non l'ho scritta
4326300	4327280	perché viene
4327280	4327900	dal programma
4327900	4328340	1
4328340	4328920	è chiaro
4328920	4329380	che questi
4329380	4329600	nomi
4329600	4330120	non significano
4330120	4330480	niente
4330480	4332660	e adesso
4332660	4333360	arriviamo al punto
4333360	4334240	questo è
4334240	4334980	il
4334980	4336000	assoluto
4336000	4337280	del corso
4337280	4341400	com'è che
4341400	4342200	noi
4342200	4343440	funzioniamo
4343440	4344260	funzioniamo
4344260	4345880	che noi
4345880	4346940	abbiamo dei dati
4346940	4348360	abbiamo dei dati
4348360	4350020	dei dati
4350020	4350860	ci arrivano
4350860	4352740	poi qui
4352740	4353500	assumendo
4353500	4354720	che riusciremo a fare
4354720	4355760	quello che vi ho permesso
4355760	4356240	che ve lo sia
4356240	4357340	formalizziamo tutto
4357340	4358400	riusciamo ad arrivare
4358400	4359020	qua in cima
4359020	4359900	facciamo tutto
4359900	4360660	il ragionamento
4360660	4362120	decidiamo cosa fare
4362120	4362920	diciamo cosa fare
4362920	4363560	e ve lo facciamo
4363560	4364820	decidiamo alle ruote
4364820	4365520	di muoversi
4365520	4366600	parliamo
4366600	4367720	e mettiamo di nuovo qua
4367720	4369640	ok
4369640	4370820	tu fai il ragionamento
4370820	4371600	però poi alla fine
4371600	4373440	anche su un aereo
4373440	4374040	vengi condotto
4374040	4374600	poi alla fine
4374600	4375320	dagli
4375320	4376440	elementi
4376440	4376940	mercantili
4376940	4378220	dei movimenti
4378220	4379060	quindi tutto il nostro
4379060	4379980	problema di logica
4379980	4381420	diventa
4381420	4383020	come
4383020	4385440	dato il mondo
4385440	4386200	perché questo è il mondo
4386200	4386900	perché il nostro sistema
4386900	4387320	di logica
4387320	4388180	come il nostro cervello
4388180	4388940	è dentro il mondo
4388940	4391040	quindi il mondo evolve
4391040	4391840	il sistema di logica
4391840	4392440	è di continuare
4392440	4393220	a prendere dati
4393220	4396160	noi li dobbiamo
4396160	4396960	mandare dentro
4396960	4397960	qui facciamo tutti
4397960	4398680	i calcolini
4398680	4399900	se siamo bravi
4399900	4400900	qui facciamo
4400900	4401540	tutto giusto
4401540	4401900	ma abbiamo
4401900	4402280	i problemi
4402280	4402920	che ho detto prima
4402920	4404280	di efficienza
4404280	4405120	computazionale
4405120	4405820	eccetera eccetera
4405820	4406660	i metodi formali
4406660	4407440	fare tutti i corsi
4407440	4407840	che vorrete
4407840	4408600	si trova qui
4408600	4409360	poi prendiamo
4409360	4410040	la decisione
4410040	4410900	e la mandiamo
4410900	4411320	nel mondo
4411320	4414600	quindi
4414600	4417340	il punto fondamentale
4417340	4417680	però
4417680	4419420	che se ricordate bene
4419420	4421020	la nozione di correttezza
4421020	4421400	l'ho usata
4421400	4422180	rispetto a questo
4422180	4423820	giusto
4423820	4424260	quindi
4424260	4425320	le nozioni di correttezza
4425320	4426080	rispetto a questo
4426080	4427600	ma da qui a qui
4427600	4430840	non c'è quel che
4430840	4432000	non posso fare
4432000	4433060	le nozioni di correttezza
4433060	4433880	con una cosa formale
4433880	4434720	non posso informare
4434720	4436300	io non posso fare
4436300	4436940	un LLM
4436940	4437360	che prende
4437360	4437680	il linguaggio
4437680	4438460	di una persona
4438460	4439600	che sia garantito corretto
4439600	4440260	non è possibile
4440260	4441320	perché non è
4441320	4442300	garantito corretto
4442300	4442720	vuol dire che
4442720	4443620	c'è una dimostrazione
4443620	4444560	ma se il linguaggio
4444560	4445080	non dice quello
4445080	4445540	che vuole
4445540	4446800	io non ho la caratterizzazione
4446800	4447400	del linguaggio
4447400	4448420	vale per l'ELEM
4448420	4448940	vale per il compito
4448940	4449220	il video
4449220	4449900	vale per il qualunque
4449900	4451160	vale per gli armodus
4451160	4452380	parlo di LLM
4452380	4453160	perché sono diventati
4453160	4455620	il cavallo di battaglia
4455620	4456060	che sono
4456060	4457300	capisco
4457300	4458400	che fanno tutto bene
4458400	4460900	poi da qui
4460900	4461120	ovviamente
4461120	4462020	non sono d'accordo
4462020	4463900	però
4463900	4465180	il punto fondamentale
4465180	4465720	è che noi
4465720	4466540	possiamo fare
4466540	4467020	correttezza
4467020	4467800	corretta qua dentro
4467800	4468740	quindi
4468740	4470700	non possiamo garantire
4470700	4472720	tutto
4472720	4475660	la correttezza
4475660	4476340	in etrata
4476340	4476940	in uscita
4476940	4478280	del motivo
4478280	4479040	per cui
4479040	4480040	come ho detto
4480040	4480580	ah no
4480580	4481060	non l'ho detto
4481060	4482820	un sacco di gente
4482820	4484220	lavora qua dentro
4484220	4485220	a fare gli LLM
4485220	4485860	a fare qualunque
4485860	4487040	ma lavora anche
4487040	4488720	a garantirsi
4488720	4489240	sicuramente
4489240	4489900	in logica
4489900	4490540	questo lavoro
4490540	4491140	è stato fatto
4491140	4492040	ma c'è un sacco di lavori
4492040	4492860	ancora a cercarsi
4492860	4493780	delle logiche nuove
4493780	4494620	che per noi
4494620	4495480	di essere più efficienti
4495480	4496740	in certi campi applicativi
4496740	4499520	ma sicuramente
4499520	4499980	questo qua
4499980	4500640	è il problema
4500640	4501300	che rimane
4501300	4503300	e
4503300	4504660	in effetti
4504660	4506000	tutti i compitini
4506000	4506440	saranno
4506440	4507560	o fare un po' di raggiamento
4507560	4508160	qua dentro
