start	end	text
3498340	3502860	che ci interessano? Perché quando abbiamo questo possiamo dire se è vero o falso. È
3502860	3507740	chiaro? Quindi non solo, perché poi infatti vedremo nella prossima lezione che non solo
3507740	3513620	ci diamo i nomi per tutti i percetti, ma ci daranno, ci daremo la sintassi, come voi
3513620	3518680	l'avete già vista, per dire quali sono le frasi che ci interessano dire. Non diciamo
3518680	3522700	le frasi che ci interessano dire, ci interessano dire ciò che è vero o che è falso. Quando
3522700	3526780	abbiamo fatto questa roba qui, abbiamo fatto un sacco di lavoro, ma lo ripeto perché questo
3526780	3530920	è il significato della logica, da adesso in poi quando siamo arrivati qui, da qui in poi
3530920	3538080	abbiamo alcuni ritmi che sono caretti. E chiaramente magari non importa dove c'è un'applicazione
3538080	3542980	sull'utilizzo, ma va sicuro che chi fa il software per i primi per l'aereo è tutto così.
3543860	3552800	Fortunatamente, per quello che non cade un casino. E chiaramente lasciano passare dalla
3552800	3559960	appellazione di quello naturale, magari qui ci sono 5 mila valutazioni. Perché
3559960	3560960	perché gli avrebbero il problema
3560960	3562600	tu devi pensare che un aereo
3562600	3563940	un tremo non deve
3563940	3566280	non deve
3566280	3567460	averlo detto
3567460	3578040	però di fatto ad esempio
3578040	3580140	in metodi formali chi gli vuole fare un model checking
3580140	3581260	mi chiede un model checking
3581260	3583060	è perché costruiscono un modello
3583060	3585620	quanti stati ha il modello 10 alla 50?
3585620	3587580	il grosso 10 alla 50 stati
3587580	3588440	non lo faccio
3588440	3617840	ma la cosa interessante è che abbiamo solo questo
3617840	3620380	avevamo 7 tipi di percetti
3620380	3622000	e abbiamo 5 tipi di percetti
3622000	3625680	ed è il motivo per cui voi avrete
3625680	3627120	fare il final save machine
3627120	3628940	così che una volta che ci date questa forza
3628940	3631220	questa capacità di astruzione
3631220	3633340	che a posteriori è abbastanza magica
3633340	3635220	possiamo fare quello
3635220	3637120	in informatica sappiamo capire
3637120	3639100	e adesso non ci fa i sistemi di tecnica
3639100	3642560	e quindi sono
3642560	3644300	vedete qui cos'è che ho cambiato?
3644420	3645640	è quello che avevo fatto precedente
3645640	3648180	vedete qui ho messo le relazioni
3648180	3651160	è vero che questo è un fatto numero uno
3651160	3652360	un elemento di accazzo
3652360	3653480	una donna è una persona
3653480	3657460	Paolo ha come un animale
3657460	3660180	le donne sono persone
3660180	3663580	le persone vicine sono insieme
3663580	3664460	degli amici
3664460	3665320	perché sono nemico
3665320	3666560	non troppo io vicino
3666560	3668620	le persone
3668620	3671440	tutte le persone
3671440	3671800	non so
3671800	3673200	quanto riguarda il prodotto cartesiano
3673200	3674000	le persone droghe
3674000	3674520	sono insieme
3674520	3675120	di S-Dog
3675120	3676620	S-Dog
3676620	3677280	è un pochino
3677280	3677840	è un pochino
3677840	3678140	è un pochino
3678140	3678580	è un pochino
3678580	3679660	ha certo
3679660	3680240	sì perché
3680240	3681160	S-Dog
3681160	3682880	è più
3682880	3683680	è un pochino
3683680	3683760	è un pochino
3683760	3683800	è un pochino
3683800	3684000	è un pochino
3684000	3685100	perché c'è animale qui
3685100	3687160	e qui stiamo dicendo invece
3687160	3688600	che il prodotto cartesiano
3688600	3689040	sono persone
3689040	3689800	non sono insieme
3689800	3690360	di S-Dog
3690360	3691520	non so come mai
3691520	3691780	però
3691780	3693660	è davvero scritto
3693660	3696680	è chiaro?
3697380	3697600	oh
3697600	3698740	per questi sono
3698740	3700120	uno, due, tre, tre, tre, tre, tre
3700120	3700640	sei fatti
3700640	3702160	ogni mi deve essere
3702160	3703380	ok
3703380	3704820	bene
3704820	3707700	queste
3707700	3708960	sono
3708960	3711360	affermazioni
3711360	3714300	sono fatti
3714300	3715320	scritte
3715320	3716180	nel linguaggio
3716180	3716920	della serpia
3716920	3718100	ok
3718100	3719560	ricordate voi
3719560	3720340	sentire abbiamo
3720340	3721040	un linguaggio
3721040	3721900	che ci permette
3721900	3722720	di descrivere
3722720	3725840	quello che è vero
3725840	3726740	nell'apprezzazione
3726740	3727360	analogica
3727360	3728020	ovviamente
3728020	3729280	sicuramente
3729280	3730000	apprezzate
3730000	3730800	quante informazioni
3730800	3732280	abbiamo perso
3732280	3733420	ma come ho detto prima
3733420	3734280	nella misura in cui
3734280	3734940	questo è un'unica
3734940	3735960	che ti interessa
3735960	3737500	va bene così
3737500	3738820	ok
3738820	3744920	e a questo punto
3744920	3745740	verso le ovvie
3745740	3746620	definizioni
3746620	3747900	che vi potete guardare
3747900	3749820	come ho detto prima
3749820	3750240	in
3750240	3751760	cos'è
3751760	3752800	di tutti i fatti
3752800	3753380	sono proprio
3753380	3754020	banali
3754020	3754640	banali
3754640	3756060	affermazioni
3756060	3756520	certe
3756520	3760440	e poi
3760440	3761200	in questo punto
3761200	3762880	un altro esempio
3762880	3765600	fatti
3765600	3766020	sono
3766020	3767000	rappresentazioni
3767000	3767840	di percezione
3767840	3769480	che descrivono
3769480	3770200	che cos'è
3770200	3771580	what is the case
3771580	3775000	ricordate
3775000	3776080	che la volta scorsa
3776080	3779100	adesso cominciamo
3779100	3779700	ci stiamo dando
3779700	3780560	abbastanza linguaggio
3780560	3780780	no
3780780	3781960	vi ho detto
3781960	3782580	che
3782580	3784820	noi
3784820	3789920	nel mondo
3789920	3791020	ci sono delle cose
3791020	3792060	che non accettiamo
3792060	3792760	come vero
3792760	3793400	e diciamo
3793400	3793900	che nasce
3793900	3794580	l'inconsistenza
3794580	3795180	consistenza
3795180	3798900	consistenza
3798900	3799480	l'ho detto
3799480	3800300	effettivamente
3800300	3800880	è il fatto
3800880	3801460	che si chiama
3801460	3801740	il mondo
3801740	3804080	che non è possibile
3804080	3808580	se io dico
3808580	3833860	se io dico qua
3833860	3839340	mary
3839340	3840820	belongs
3840820	3841680	to
3841680	3869120	è possibile
3869120	3869800	o non è possibile
3869800	3873760	sì o no
3873760	3875720	glielo dite
3875720	3876280	che è una cazzata
3876280	3876620	lo sappiamo
3876620	3877240	che è una cazzata
3877240	3877920	però è possibile
3877920	3879040	è una chiamata
3879040	3879660	il consiglio
3879660	3880080	spu
3880080	3881640	ma se uno
3881640	3882080	mi dice
3882080	3882700	mary
3882700	3885260	appartiene
3885260	3885760	a human
3885760	3887580	ma
3887580	3889340	ti dico anche
3889340	3889660	che
3889660	3890360	spu
3890360	3891700	un terzo
3891700	3892040	gatto
3892040	3892460	human
3892460	3893140	come giusto
3893140	3893700	che sia
3893700	3894600	è uguale
3894600	3894960	all'insieme
3894960	3895420	vuoto
3895420	3897180	questo non è possibile
3897180	3901460	è chiaro
3901460	3904940	e qui stiamo arrivando a dubbio
3904940	3905660	perché adesso
3905660	3907020	vi ho fatto vedere
3907020	3907540	che
3907540	3909140	questa sarà una cosa
3909140	3909440	quando noi
3909440	3910640	faremo di consistenza
3910640	3911160	vuole dire
3911160	3912320	che noi abbiamo messo
3912320	3913660	un insieme di fatti
3913660	3914740	dove il fatto
3914740	3915120	che mary
3915120	3915480	sono sfum
3915480	3916260	va benissimo
3916260	3917000	ma poi
3917000	3917460	se gli metto
3917460	3917840	che mary
3917840	3918220	è una sfum
3918220	3919260	ma è anche una persona
3919260	3920340	e poi come persona
3920340	3921240	dico anche
3921240	3921800	che le persone
3921800	3922200	non sono
3922200	3922880	cucchiai
3922880	3923400	e no
3923400	3923820	viene fuori
3923820	3924460	in consistenza
3924460	3927960	e qui abbiamo
3927960	3928480	gli algoritmi
3928480	3928840	ovviamente
3928840	3929200	che sarebbero
3929200	3929880	quelli che facciamo
3929880	3933280	e perché ovviamente
3933280	3933960	ho messo un merito
3933960	3934720	perché è ovvio
3934720	3935340	che il nome
3935340	3936100	è scelto così
3936100	3937660	però quando puoi andare
3937660	3938200	a fare qualcosa
3938200	3939880	non c'è informazione
3939880	3941400	l'informazione
3941400	3942660	è esattamente
3942660	3943480	della teoria
3943480	3944040	dell'insieme
3944040	3944720	ok
3944720	3945780	io ho dovuto usare
3945780	3946600	non per spiegare
3946600	3947280	ho usato il nome
3947280	3948780	per farvi indurre
3948780	3951300	che è esattamente
3951300	3951960	cosa succede
3951960	3953080	è una rappresentazione
3953080	3954700	che non è poi
3954700	3955200	quella che
3955200	3955980	l'albero dei modelli
3955980	3956420	dice
3956420	3957820	che è quella
3957820	3958580	che poi ti permette
3958580	3959160	esattamente
3959160	3960400	di risolvere
3960400	3960800	i problemi
3960800	3961680	di inconsistenza
3961680	3962680	di diversità
3962680	3966520	questo insieme
3966520	3967080	dei fatti
3967080	3967440	ok
3967440	3968580	ok
3968580	3970760	ora ovviamente
3970760	3973340	parliamo dei domini
3973340	3975680	cos'è il dominio?
3975800	3976140	il dominio
3976140	3976620	abbiamo detto
3976620	3977280	che è l'insieme
3977280	3978680	dei percetti
3978680	3979220	non l'abbiamo detto
3979220	3979600	l'inizio
3979600	3980220	vorrei parlare
3980220	3981440	però
3981440	3982680	se io mi do
3982680	3983480	lo spazio
3983480	3984680	del dominio
3984680	3984920	cioè
3984920	3986260	da parte del mondo
3986260	3986860	che è l'insieme
3986860	3987160	insieme
3987160	3987960	dei percetti
3987960	3989580	a questo punto
3989580	3991480	se io mi do
3991480	3991960	la teoria
3991960	3992620	dell'insieme
3992620	3993700	costruisco i fatti
3993700	3995700	quindi
3995700	3996440	banalmente
3996440	3998360	dato il dominio
3998360	3998680	insieme
3998680	3999400	dei percetti
3999400	4000060	posso
4000060	4001220	portare il dominio
4001220	4001540	insieme
4001540	4002120	dei fatti
4002120	4002460	che sono
4002460	4002800	indossi
4002800	4004220	dal percetto
4004220	4008580	quindi
4008580	4009460	siamo passati
4009460	4010960	da una descrizione
4010960	4011520	del mondo
4011520	4013360	che è l'insieme
4013360	4014520	di tutte le cose
4014520	4016240	di tutti i percetti
4016240	4017100	cioè di quelle cose
4017100	4018320	che possiamo percepire
4018320	4019940	che
4019940	4022620	il certo
4022620	4023640	che lo possiamo percepire
4023640	4024540	ha
4024540	4025820	un dominio
4025820	4026360	del mondo
4026360	4026880	che nel noi
4026880	4027520	c'è un dominio
4027520	4027840	che nel noi
4027840	4028720	di interpretazione
4028720	4030120	che è l'insieme
4030120	4031680	di tutte le cose
4031680	4032940	che sono vere
4032940	4034720	o fatti
4034720	4040660	allora
4040660	4042580	se io prendo
4042580	4043420	questo dominio
4043420	4044080	uguale a
4044080	4044820	questi tre fatti
4044820	4045280	qui
4045280	4048520	a questi due fatti
4048520	4048800	qua
4048800	4049120	anche
4049120	4049740	questi tre fatti
4049740	4050500	qua
4050500	4052760	fatti uno
4052760	4054300	questi fatti
4054300	4054500	no?
4054640	4055260	fatti due
4055260	4059360	fatti tre
4059360	4063240	quel dominio lì
4063240	4063820	è un possibile
4063820	4064320	dominio
4064320	4065020	insieme al mondo
4065020	4065540	sì o no?
4068480	4069320	sì o no?
4069520	4069840	no
4069840	4076200	e se c'è sì
4076200	4079800	perché
4079800	4084260	il dominio
4084260	4084900	come vedremo
4084900	4085680	per un minuto
4085680	4086540	vi ricordate
4086540	4086920	quando
4086920	4088000	abbiamo fatto
4088000	4088800	la sezione
4088800	4090040	abbiamo fatto
4090040	4090440	l'insieme
4090440	4091160	di vendaggio
4091160	4095960	vari punti
4095960	4096360	che hanno fatto
4096360	4097360	una relazione qua
4097360	4098200	e una relazione qua
4098200	4098820	però
4098820	4099700	queste ne hanno lasciato
4099700	4100200	fuori
4100200	4104460	quindi
4104460	4105320	il dominio
4105320	4106100	non dice
4106100	4109540	dice lo spazio
4109540	4109860	di quello
4109860	4110540	che io posso
4110540	4111400	considerare
4111400	4113540	quindi
4113540	4114200	io posso
4114200	4115000	avere un mondo
4115000	4116160	in cui
4116160	4117260	una meri
4117260	4119280	un cucchiaio
4119280	4119900	e un mondo
4119900	4120100	in cui
4120100	4120740	la meri
4120740	4122660	e la donna
4122660	4124260	non posso
4124260	4124500	avere
4124500	4124920	insisto
4124920	4127280	ma per essere
4127280	4128360	concreti
4128360	4129900	voi potete avere
4129900	4130720	un mondo
4130720	4131240	in cui
4131240	4131780	lunedì
4131780	4132320	piove
4132320	4133320	e un mondo
4133320	4133640	in cui
4133640	4134260	lunedì
4134260	4136900	è sole
4136900	4142220	allora
4142220	4143840	la cosa importante
4143840	4145940	è capire
4145940	4146880	concettualmente
4146880	4147280	di quando
4147280	4147620	fai la
4147620	4149540	model theory
4149540	4151280	quando definisci
4151280	4152060	il dominio
4152060	4154540	definisci
4154540	4154980	lo spazio
4154980	4155300	di quello
4155300	4155660	che tu
4155660	4156640	puoi dire
4156640	4159060	non quello
4159060	4159420	che stai
4159420	4159920	dicendo
4159920	4161100	defini
4161100	4161580	quando tu
4161580	4162720	fai il linguaggio
4162720	4163540	come lo definiremo
4163540	4163880	in una persona
4163880	4165380	e ti dai la parola
4165380	4166400	piove
4166400	4166920	sole
4166920	4167620	biondo
4167620	4168200	quello che è
4168200	4169880	se ci pensate bene
4169880	4170320	poi voi
4170320	4170620	li fate
4170620	4171240	insieme
4171240	4171880	come volete
4171880	4174000	e a seconda
4174000	4174360	di come
4174360	4174840	li pensate
4174840	4175280	insieme
4175280	4176280	dice delle cose
4176280	4177580	qual è il problema
4177580	4179100	che se usate
4179100	4179840	la difficoltà
4179840	4180460	del linguaggio
4180460	4180920	di dire
4180920	4181240	che
4181240	4184120	una persona
4184120	4184880	un oggetto
4184880	4185580	è una cosa
4185580	4186180	e l'altra
4186180	4186540	e i due
4186540	4187040	non possono
4187040	4187680	stare insieme
4187680	4188020	e state
4188020	4188420	dicendo
4188420	4188920	una cosa
4188920	4189180	che è
4189180	4190460	inconsistente
4190460	4192580	e soltanto
4192580	4193320	non lo possiamo
4193320	4193960	calcolare
4193960	4194300	perché
4194300	4194880	come voi
4194880	4195240	faremo
4195240	4196100	per la logica
4196100	4196880	noi diremo
4196880	4198060	nella specifica
4198060	4198260	delle
4198260	4199280	normal logics
4199280	4199980	quali sono
4199980	4200840	e diremo
4200840	4201120	che
4201120	4203060	cucchiaio
4203060	4204340	insieme ai cucchiai
4204340	4204980	la classe
4204980	4205480	dei cucchiai
4205480	4205740	la classe
4205740	4206080	delle persone
4206080	4207000	sono disjunte
4207000	4208020	ma una volta
4208020	4208580	che me l'hai detto
4208580	4209680	questo è common sense
4209680	4210260	lo sanno tutti
4210260	4210660	non è che abbiamo
4210660	4211220	in vivo
4211220	4212320	non lo scriviamo
4212320	4213320	perché lo sappiamo tutti
4213320	4214820	una volta che l'ho detto
4214820	4215680	è algoritmico
4215680	4217160	le famose
4217160	4217680	allucination
4217680	4218220	non esiste
4218220	4220280	fa parte
4220280	4221160	di quel common sense
4221160	4223020	che noi abbiamo
4223020	4224640	e che dobbiamo
4224640	4225520	formalizzare
4225520	4226880	per portare
4226880	4227620	una macchina
4227620	4228160	a non dire
4228160	4229020	queste cattate
4229020	4230500	vediamo
4230500	4232120	però il punto fondamentale
4232120	4232440	è che noi
4232440	4233240	lo dobbiamo
4233240	4233920	lasciare dire
4233920	4234780	alla macchina
4234780	4235860	devono andare
4235860	4236460	nella possibilità
4236460	4237300	di dire questo
4237300	4239820	e parlo in sentio
4239820	4241280	perché chiaramente
4241280	4242000	nel linguaggio
4242000	4242960	poi uno dice
4242960	4243340	si
4243340	4244980	intendevo spuma
4244980	4246800	ho chiamato spuma
4246800	4247680	intendevo person
4247680	4248080	no
4248080	4248560	non sta parlando
4248560	4249380	sta parlando proprio
4249380	4252300	del mondo
4252300	4253660	è il motivo
4253660	4254160	per cui
4254160	4254800	la sensazione
4254800	4255660	è il suo fondamentale
4255660	4256100	è il motivo
4256100	4257260	per cui
4257260	4257900	la moda
4257900	4258300	è il tiro
4258300	4259160	il passaggio
4259160	4259540	alla posizione
4259540	4260080	del dominio
4260080	4260700	è il suo
4260700	4262760	quindi
4262760	4267360	quando noi
4267360	4267960	facciamo
4267960	4268880	il percetto
4268880	4269520	dominio
4269520	4270700	la posizione
4270700	4271160	del dominio
4271160	4271620	dipende
4271620	4272000	uno
4272000	4272380	prima
4272380	4272600	il due
4272600	4273200	dei percetti
4273200	4274080	l'abbiamo già detto
4274080	4275420	la persona
4275420	4275940	con la memoria
4275940	4276420	dopodiché
4276420	4276920	la sensazione
4276920	4277320	di quello
4277320	4277700	che noi
4277700	4278740	vogliamo poter dire
4278740	4279620	ovvero sia
4279620	4280820	di tutte le possibili
4280820	4281460	facchi
4281460	4282460	veri e falsi
4282460	4283360	in quella roba lì
4283360	4284520	quelli che noi
4284520	4285300	andiamo a scegliere
4285300	4286520	ok
4286520	4290400	vai qua
4290400	4290820	se vuol far
4290820	4291240	tutto e non
4291240	4291600	qualcosa
4291600	4292280	che potrebbe essere
4292280	4292880	vero
4292880	4294300	se ci pensate bene
4294300	4295400	altro non è
4295400	4296680	il linguaggio
4296680	4297180	definito
4297180	4297740	non l'avete fatto
4297740	4298440	in grammatica
4298440	4299140	nella grammatica
4299140	4299540	la chiusura
4299540	4299980	tra l'estima
4299980	4300840	di
4300840	4302460	inferenza
4302460	4303740	altro non è
4303740	4304120	che
4304120	4305100	tutto quello
4305100	4305780	che potete dire
4305780	4307260	se non avete
4307260	4307840	il percetto
4307840	4308480	e se non avete
4308480	4308940	la regola
4308940	4309640	della grammatica
4309640	4310580	non la potete dire
4310580	4312240	ok
4312240	4313200	e va bene
4313200	4314580	poi di volta
4314580	4314960	in volta
4314960	4315400	ogni volta
4315400	4316400	prendiamo l'applicazione
4316400	4317440	andremo a scegliere
4317440	4318680	quelli che ci servono
4318680	4319340	come
4319340	4320860	a questo punto
4320860	4321980	quando riguarda la fine
4321980	4324180	ci siamo dati
4324180	4325120	gli insieni
4325120	4326680	ci siamo dati
4326680	4327300	i percetti
4327300	4328700	ci siamo dati
4328700	4329180	i fatti
4329180	4330600	ci siamo dati
4330600	4331040	i domini
4331040	4332100	ora dobbiamo poter dire
4332100	4333920	qui è vero questo
4333920	4335080	e non è vero questo
4335080	4336340	dobbiamo poter dire
4336340	4336900	che questo
4336900	4337660	non lo vogliamo
4337660	4338900	e questo è il percetto
4338900	4339440	di modello
4339440	4341580	ed è il percetto
4341580	4341860	per cui
4341860	4342800	adentriamo modelli
4342800	4343580	se lo dà il modello
4343580	4345960	questo modello
4345960	4346500	un modello
4346500	4346880	che insieme
4346880	4347400	i fatti
4347400	4348480	come un dominio
4348480	4352300	ma
4352300	4356160	è notare bene
4356160	4357060	che non posso scegliere
4357060	4358020	quanto piccolo vuoto
4358020	4358800	il dominio
4358800	4359720	può anche essere
4359720	4360200	il dominio
4360200	4360620	che insieme
4360620	4361340	nei fatti vuoti
4361340	4361860	che vuol dire
4361860	4362440	che non ho
4362440	4362900	che non
4362900	4364400	non sto imponendo
4364400	4364900	nessun tipo
4364900	4365620	di conoscenza
4365620	4368900	è partiale
4368900	4370820	già assominio
4370820	4371360	ricordate
4371360	4371860	ci abbiamo
4371860	4372440	l'apporto
4372440	4373540	facevamo la parzialità
4373540	4374340	perché ci ne avevamo
4374340	4375060	i percetti
4375060	4376060	abbiamo fatto
4376060	4376840	la parzialità
4376840	4377800	perché ci ne avevamo
4377800	4379120	i fatti
4379120	4381500	tutte scelte
4381500	4382940	che creano
4382940	4383740	quella diversità
4383740	4384600	la subiettività
4384600	4386000	e che noi possiamo
4386000	4387420	modellare matematicamente
4387420	4388540	di quello che ho parlato
4388540	4389500	è una seconda lezione
4389500	4393140	quindi
4393140	4394380	due parti
4394380	4394820	ci sono
4394820	4396220	unitamente inconsistenti
4396220	4398840	e questa
4398840	4399260	è una
4399260	4399920	infiezione
4399920	4400300	perché
4400300	4400780	il concetto
4400780	4402860	di infiezione
4402860	4403660	due parti
4403660	4404880	sono inconsistenti
4404880	4408000	se uno
4408000	4408700	il fatto
4408700	4408960	che
4408960	4411200	in un modello
4411200	4411940	sempre uno
4411940	4412840	appartiene a M
4412840	4413560	e che
4413560	4414260	vuol fare il prodotto
4414260	4415100	proprio appartiene a M
4415100	4415500	diceva
4415500	4422880	notare bene
4422880	4424160	che
4424160	4426320	questa roba qui
4426320	4427720	della consistenza
4427720	4428480	inconsistenza
4428480	4428900	di fatto
4428900	4429920	quello che ho detto prima
4429920	4430920	ma da dove arriva
4430920	4431800	questa consistenza
4431800	4432620	inconsistenza
4432620	4433940	dov'è l'inconsistenza
4433940	4434720	sicuramente
4434720	4435800	nella testa
4435800	4436100	abbiamo
4436100	4436460	la stessa
4436460	4437160	mariterella
4437160	4437780	e la maniera
4437780	4438380	e lo vogliamo
4438380	4438920	per dire
4438920	4440020	sicuramente
4440020	4440560	nella testa
4440560	4440880	abbiamo
4440880	4441920	che se c'è la donna
4441920	4442880	non serve
4442880	4443520	un cucchiaio
4443520	4444380	ma poi
4444380	4445240	diciamo questo
4445240	4448980	lo forziamo
4448980	4451000	è quella cosa
4451000	4451700	che a scuola
4451700	4452540	abbiamo imparato
4452540	4452960	e che
4452960	4453560	nei sistemi
4453560	4454060	mettiamo
4454060	4454880	esattamente
4454880	4455760	le logiche
4455760	4456780	dei concetti
4456780	4457600	e vediamo
4457600	4458260	che la gente
4458260	4458720	ha tentato
4458720	4459300	oggi
4459300	4460500	che quando tu
4460500	4461280	non è che tu vuoi
4461280	4462400	essere confuso
4462400	4463240	su cucchiaio
4463240	4463860	e le forchette
4463860	4465020	ok
4465020	4465840	tu vuoi
4465840	4466620	catturare il fatto
4466620	4467060	che
4467060	4468380	vedi un cucchiaio
4468380	4468840	un cucchiaio
4468840	4469340	un cucchiaio
4469340	4470120	non è una forchetta
4470120	4471300	quindi
4471300	4472060	questo concetto
4472060	4473300	di inconsistenza
4473300	4474300	è un concetto
4474300	4474820	che si fa
4474820	4475820	che è primitivo
4475820	4476860	ma è primitivo
4476860	4477280	perché
4477280	4477940	è perché
4477940	4478800	non decidiamo noi
4478800	4479620	e com'è che facciamo
4479620	4480120	decidere
4480120	4481140	perché scriviamo
4481140	4481700	le regole
4481700	4482680	scriviamo qua
4482680	4483700	e poi come facciamo
4483700	4484080	a dirlo
4484080	4484960	che se ogni volta
4484960	4485580	che io mi fai
4485580	4486020	un insieme
4486020	4486740	e mi ci metti
4486740	4487080	per quale
4487080	4487300	io dico
4487300	4488360	sono inconsistenti
4488360	4489220	insieme
4489220	4489780	io ti dico
4489780	4490440	che non va bene
4490440	4491560	e dico
4491560	4492060	che non va bene
4492060	4492960	matematicamente
4492960	4493360	ma perché
4493360	4494600	se io ho fatto bene
4494600	4495940	questa somatizzazione
4495940	4497080	questa roba qua
4497080	4497720	è esattamente
4497720	4498380	quello che
4498380	4499040	io voglio
4499040	4499700	che succeda
4499700	4500480	non voglio
4500480	4501600	che i cucchiai
4501600	4502280	mi mettono qualche
4502280	4503240	non voglio
4503240	4506320	che i due treni
4506320	4507000	non si scondi
4507000	4507600	due treni
4507600	4508600	che non si scondano
4508600	4509300	come i due treni
4509300	4510060	non si scondano
4510060	4510780	e così via
4510780	4514600	scaricato
4514600	4517700	quindi
4517700	4521100	la regola è
4521100	4522380	che un modello
4522380	4524100	dato un dominio
4524100	4526460	dato un dominio
4526460	4529380	ci sono due
4529380	4529920	alla
4529920	4531180	è definito
4531180	4531500	come insieme
4531500	4532020	di fatti
4532020	4532840	ci sono due
4532840	4534480	alla n
4534480	4536040	possibili modelli
4536040	4538720	che sono
4538720	4539260	insieme
4539260	4539960	del dominio
4539960	4541720	quindi
4541720	4542460	una volta
4542460	4542860	siamo dati
4542860	4543440	il linguaggio
4543440	4544260	per definire
4544260	4545600	con tutte queste regole
4545600	4546840	possiamo
4546840	4547680	questionare il modello
4547680	4548940	ma mentre qui
4548940	4549700	noi permettiamo
4549700	4550380	più salire
4550380	4551020	non ciò
4551020	4551760	possiamo dire
4551760	4554280	allora ci permettiamo
4554280	4554700	anche fatti
4554700	4555600	consistenti
4555600	4558540	e poi
4558540	4559180	ovviamente
4559180	4559700	abbiamo l'altro
4559700	4560040	che abbiamo
4560040	4560560	calzolato
4560560	4562340	ok
4562340	4565920	un modello
4565920	4566480	è l'insieme
4566480	4566920	dei fatti
4566920	4567420	che noi
4567420	4568440	siamo interessati
4568440	4571480	e quando faremo
4571480	4571940	poi
4571940	4573140	la teoria
4573140	4573840	come ho già detto
4573840	4574840	le regole
4574840	4574860	le regole
4574860	4576180	le SO
4576180	4578100	le triple
4578100	4578760	che scriveremo
4578760	4579100	diranno
4579100	4579760	esattamente
4579760	4582420	il modello
4582420	4583340	che consideriamo
4583340	4584800	ma il modo
4584800	4586000	con cui le scriveremo
4586000	4586800	saranno tali
4586800	4587340	per cui
4587340	4588340	noi possiamo
4588340	4589220	algoritmicamente
4589220	4589820	decidere
4589820	4590420	se data
4590420	4591500	un certo modello
4591500	4592100	che abbiamo costruito
4592100	4592960	di una certa maniera
4592960	4594200	noi stiamo costruendo
4594200	4594640	un modello
4594640	4595540	che è in questo sistema
4595540	4597260	e chiaramente
4597260	4599380	come è
4599380	4600320	parlato del model
4600320	4600800	checking
4600800	4601740	come è fatto
4601740	4602100	ad esempio
4602100	4604100	un sistema
4604100	4604500	che mi dice
4604500	4605420	a garantizzarti
4605420	4606420	a dire
4606420	4607760	che
4607760	4611060	che le regole
4611060	4611880	non si scontrano
4611880	4613400	e tu fai
4613400	4613640	questo
4613640	4614160	il modello
4614160	4614560	e poi dici
4614560	4614860	le regole
4614860	4615600	si scontrano
4615600	4619580	e lui ti dice
4619580	4619760	no
4619760	4620220	non è possibile
4620220	4623300	a quel punto
4623300	4623920	la tua
4623920	4624780	il tuo go
4624780	4626240	tu gli dici
4626240	4626880	tutte le cose
4626880	4627540	che non vuoi
4627540	4628080	gli dici
4628080	4628500	ma è vero
4628500	4629120	o non è vero
4629120	4630160	e lui ti dice
4630160	4630320	no
4630320	4630940	non è vero
4630940	4631720	e si è sbagliato
4631720	4632300	ah è vero
4632300	4632560	ah si
4632560	4632840	guarda
4632840	4633380	è vero
4633380	4634100	che si scontrano
4634100	4634960	perché se per
4634960	4636320	il segnale lì
4636320	4637360	diventa verde
4637360	4639120	diventa arancione
4639120	4640480	il vetenziato
4640480	4640900	si avrò
4640900	4641260	cambio
4641260	4641800	e si scontrano
4641800	4642440	e ti prova
4642440	4644400	esattamente
4644400	4645040	la sequenza
4645040	4646440	di relazioni
4646440	4647180	tali per cui
4647180	4647600	il vetenno
4647600	4648200	è assolutato
4648200	4649420	e tu non avevi
4649420	4650120	dimenticato
4650120	4650660	ma perché
4650660	4652960	non avevi dimenticato
4652960	4653740	non perché sei sceco
4653740	4654480	ma perché è uno
4654480	4655580	su duecento miliardi
4655580	4656520	ovviamente tu non c'hai
4656520	4657720	verso che andava a pensare
4657720	4658740	ma la pensata
4658740	4660000	è la macchina di azione
4660000	4668400	quindi un dominio
4668400	4671020	è quello che
4671020	4671920	abbiamo detto
4671920	4672840	insieme di quello
4672840	4673520	che noi
4673520	4675960	possiamo percepire
4675960	4678460	permette in consistent facts
4678460	4680120	e questa è l'ultima slide
4680120	4682780	chi di voi
4682780	4684060	no
4684060	4684860	i matematici
4684860	4685660	fanno tutto questo
4685660	4686320	da qui in poi
4686320	4686960	c'è l'infinito
4686960	4688180	se non può fare matematica
4688180	4689660	teorie dei tipi
4689660	4690840	teorie dei modelli
4690840	4692420	lo gioco fino a fa modelli
4692420	4693420	come in realtà
4693420	4693900	come moderno
4693900	4694880	costruisce un altro
4694880	4696500	come in questi due modelli
4696500	4697900	gli facciamo il parallelismo
4697900	4699080	li mettono insieme
4699080	4699460	che stiamo
4699460	4701840	a noi non interessa
4701840	4703500	però vogliamo dire
4703500	4705540	però abbiamo detto
4705540	4706720	come c'è l'infinito
4706720	4710240	e poi ci chiede come
4710240	4710880	per far questo
4710880	4711480	di vestire
4711480	4714140	ah certo
4714140	4714900	il quadro
4714900	4715480	lo stavano facendo
4715480	4716820	sicuramente
4716820	4719840	è un montaggio
4719840	4720300	di lavoro
4720300	4723440	a noi non interessa
4723440	4724220	il concetto
